feet	Rank	RankPrev	Player	percentMade	Attempts	Putts_made
5	119	NA	Victor Perez	80	85	68
5	119	150	Nick Taylor	80	120	96
5	119	85	Kevin Tway	80	55	44
5	127	NA	Chan Kim	79.81	104	83
5	128	192	Lucas Glover	79.79	94	75
5	128	NA	Hayden Springer	79.79	94	75
5	130	NA	Parker Coody	79.69	64	51
5	131	23	Aaron Rai	79.38	97	77
5	131	100	Carl Yuan	79.38	97	77
5	133	124	Joseph Bramlett	79.37	126	100
5	134	NA	Pierceson Coody	79.31	87	69
5	134	NA	Ryan Fox	79.31	87	69
5	136	NA	Lanto Griffin	79.22	77	61
5	137	NA	Bud Cauley	78.95	57	45
5	137	36	Tom Kim	78.95	95	75
5	137	NA	David Skinns	78.95	95	75
5	140	NA	Joe Highsmith	78.89	90	71
5	141	136	Alex Smalley	78.67	75	59
5	142	NA	Rafael Campos	78.57	70	55
5	143	152	Adam Scott	78.41	88	69
5	144	47	Hayden Buckley	78.35	97	76
5	145	29	Joel Dahmen	78.16	87	68
5	146	110	Adam Svensson	78.1	137	107
5	147	120	Patton Kizzire	78.08	73	57
5	148	103	Robby Shelton	77.94	68	53
5	149	NA	Paul Barjon	77.59	58	45
5	150	112	Greyson Sigg	77.22	79	61
5	150	7	Erik van Rooyen	77.22	79	61
5	152	183	Harry Hall	77.17	92	71
5	153	4	S.H. Kim	77.04	135	104
5	154	164	Erik Barnes	76.92	65	50
5	154	15	Chez Reavie	76.92	78	60
5	154	34	Sam Ryder	76.92	78	60
5	154	NA	Jhonattan Vegas	76.92	91	70
5	158	71	Mark Hubbard	76.67	120	92
5	159	185	Nico Echavarria	76.42	106	81
5	160	60	Emiliano Grillo	76.29	97	74
5	161	NA	Ryan McCormick	76.19	63	48
5	162	NA	Rico Hoey	76.09	92	70
5	163	NA	Brandt Snedeker	76	75	57
5	164	NA	Raul Pereda	75.93	54	41
5	165	NA	Tom Whitney	75.68	74	56
5	166	NA	Daniel Berger	75.64	78	59
5	167	118	Matt Wallace	75.58	86	65
5	168	141	Zach Johnson	75	48	36
5	169	149	Ryan Moore	74.71	87	65
5	170	NA	Ben Kohles	74.53	106	79
5	171	19	Brice Garnett	74.19	62	46
5	172	72	Webb Simpson	73.77	61	45
5	173	175	Zac Blair	73.68	114	84
5	174	187	David Lipsky	73.24	71	52
5	174	NA	Will Zalatoris	73.24	71	52
5	176	72	Vincent Norrman	73.21	56	41
5	177	NA	Camilo Villegas	71.93	57	41
5	178	177	Tony Finau	70.89	79	56
5	179	166	Callum Tarren	70.24	84	59
5	180	NA	Josh Teater	69.23	52	36
5	181	58	Kevin Kisner	69.09	55	38
5	182	48	Ryan Palmer	67.5	40	27
5	183	NA	Sami Valimaki	67.07	82	55
5	184	163	Kevin Streelman	66.2	71	47
4	1	NA	Pierceson Coody	100	122	122
4	2	133	Cameron Champ	97.98	99	97
4	3	39	Maverick McNealy	97.86	140	137
4	4	70	Aaron Baddeley	97.64	127	124
4	5	NA	Ben Silverman	97.41	116	113
4	6	124	Brian Harman	97.32	149	145
4	7	10	Peter Malnati	97.18	142	138
4	8	120	Xander Schauffele	97.14	140	136
4	9	55	Ben Taylor	96.94	98	95
4	10	75	Taylor Moore	96.89	161	156
4	11	NA	Jacob Bridgeman	96.67	120	116
4	12	138	Hayden Buckley	96.64	119	115
4	13	45	Chesson Hadley	96.58	117	113
4	14	62	Matt Fitzpatrick	96.53	144	139
4	15	7	Adam Hadwin	96.5	143	138
4	16	133	Mark Hubbard	96.45	169	163
4	17	20	Eric Cole	96.37	193	186
4	18	9	Mackenzie Hughes	96.32	163	157
4	19	23	Doug Ghim	96.2	158	152
4	20	57	Kevin Chappell	95.89	73	70
4	21	162	Michael Kim	95.88	97	93
4	22	61	Akshay Bhatia	95.83	144	138
4	23	135	J.J. Spaun	95.8	119	114
4	24	NA	Ryo Hisatsune	95.77	142	136
4	25	NA	Wilson Furr	95.6	91	87
4	26	140	Matti Schmid	95.58	113	108
4	27	152	S.H. Kim	95.56	180	172
4	28	105	Cam Davis	95.36	151	144
4	28	118	Collin Morikawa	95.36	151	144
4	30	154	Christiaan Bezuidenhout	95.31	128	122
4	31	79	Garrick Higgo	95.28	127	121
4	32	102	Billy Horschel	95.24	126	120
4	33	17	Adam Schenk	95.15	165	157
4	34	113	Tyler Duncan	95.08	122	116
4	34	NA	Mac Meissner	95.08	122	116
4	36	58	Carson Young	95.04	141	134
4	37	NA	Chandler Phillips	95	160	152
4	38	NA	Will Zalatoris	94.95	99	94
4	39	10	Nick Taylor	94.85	136	129
4	40	121	Martin Laird	94.83	116	110
4	41	NA	Chris Gotterup	94.74	133	126
4	41	95	Harry Hall	94.74	133	126
4	43	123	Patrick Cantlay	94.68	94	89
4	44	98	Harris English	94.55	165	156
4	45	15	Beau Hossler	94.52	146	138
4	46	87	Jason Day	94.5	109	103
4	47	73	Austin Eckroat	94.41	161	152
4	48	8	Thomas Detry	94.4	125	118
4	49	95	Brice Garnett	94.38	89	84
4	50	167	Luke List	94.31	123	116
4	51	60	Andrew Putnam	94.29	175	165
4	52	21	Emiliano Grillo	94.27	157	148
4	53	49	Justin Suh	94.26	122	115
4	54	NA	David Skinns	94.12	136	128
4	55	154	Patrick Rodgers	94.08	152	143
4	56	23	Adam Scott	94.07	118	111
4	57	160	Zac Blair	93.96	182	171
4	58	NA	Roger Sloan	93.94	132	124
4	59	42	Lee Hodges	93.75	176	165
4	59	NA	Robert MacIntyre	93.75	112	105
4	61	67	Taylor Pendrith	93.65	126	118
4	62	87	Adam Svensson	93.52	216	202
4	63	10	Dylan Wu	93.48	138	129
4	64	186	Justin Thomas	93.46	107	100
4	65	141	Keith Mitchell	93.41	167	156
4	66	52	Wyndham Clark	93.33	135	126
4	66	178	Tommy Fleetwood	93.33	105	98
4	68	NA	Nick Dunlap	93.29	149	139
4	69	126	Martin Trainer	93.26	89	83
4	70	59	Davis Riley	93.23	133	124
4	71	NA	Ryan Fox	93.22	118	110
4	72	117	Sungjae Im	93.2	147	137
4	73	28	Seamus Power	93.16	190	177
4	74	14	Denny McCarthy	93.15	146	136
4	75	NA	Brandt Snedeker	93.07	101	94
4	76	99	Russell Henley	93.04	115	107
4	77	NA	Adrien Dumont de Chassart	93.02	86	80
4	78	33	Davis Thompson	92.96	142	132
4	79	63	Chad Ramey	92.79	111	103
4	80	45	K.H. Lee	92.75	138	128
4	81	69	Sepp Straka	92.74	124	115
4	82	153	Gary Woodland	92.62	149	138
4	83	NA	Parker Coody	92.59	81	75
4	83	176	Lucas Glover	92.59	135	125
4	85	NA	Camilo Villegas	92.55	94	87
4	86	191	Charley Hoffman	92.52	107	99
4	87	71	Ben Griffin	92.5	160	148
4	87	64	Rory McIlroy	92.5	120	111
4	89	NA	Min Woo Lee	92.45	106	98
4	90	NA	Thorbjørn Olesen	92.42	66	61
4	91	107	Aaron Rai	92.41	145	134
4	92	100	Chez Reavie	92.38	105	97
4	93	109	Vincent Norrman	92.31	91	84
4	93	126	Carl Yuan	92.31	104	96
4	95	111	Matt Kuchar	92.25	129	119
4	96	NA	Joe Highsmith	92.24	116	107
4	97	41	Sahith Theegala	92.19	192	177
4	98	97	Nick Hardy	92.17	166	153
4	98	NA	C.T. Pan	92.17	115	106
4	100	NA	Nicolai Højgaard	92.13	89	82
4	101	NA	Jorge Campillo	92.11	76	70
4	101	NA	Vince Whaley	92.11	114	105
4	103	13	Matt NeSmith	91.96	112	103
4	104	50	Tom Hoge	91.95	174	160
4	105	NA	Ryan McCormick	91.84	98	90
4	106	17	Zach Johnson	91.76	85	78
4	107	NA	Lanto Griffin	91.73	133	122
4	107	NA	Jake Knapp	91.73	133	122
4	109	NA	Sami Valimaki	91.67	108	99
4	110	76	Justin Lower	91.62	179	164
4	110	43	Sam Stevens	91.62	179	164
4	112	NA	Victor Perez	91.59	107	98
4	113	147	Corey Conners	91.56	154	141
4	114	NA	Trace Crowe	91.38	116	106
4	115	33	Erik Barnes	91.36	81	74
4	116	80	Justin Rose	91.26	103	94
4	117	81	Andrew Novak	91.2	125	114
4	118	54	Max Homa	91.1	146	133
4	119	65	Greyson Sigg	91.06	123	112
4	120	NA	Patrick Fishburn	90.99	111	101
4	121	181	Kevin Streelman	90.98	122	111
4	122	81	Sam Ryder	90.97	144	131
4	123	136	Brendon Todd	90.96	188	171
4	124	26	Tom Kim	90.91	132	120
4	124	162	Matt Wallace	90.91	121	110
4	126	179	Joel Dahmen	90.85	153	139
4	127	197	Troy Merritt	90.83	120	109
4	128	30	Viktor Hovland	90.82	98	89
4	129	NA	Rico Hoey	90.77	130	118
4	129	77	J.T. Poston	90.77	130	118
4	131	137	Henrik Norlander	90.74	108	98
4	132	NA	Kevin Dougherty	90.7	86	78
4	132	NA	Hayden Springer	90.7	129	117
4	134	NA	Max Greyserman	90.63	128	116
4	135	154	Scottie Scheffler	90.52	116	105
4	136	53	Kurt Kitayama	90.48	126	114
4	136	37	Austin Smotherman	90.48	63	57
4	138	17	Alex Noren	90.43	94	85
4	139	NA	Paul Barjon	90.32	93	84
4	140	102	Jordan Spieth	90.29	103	93
4	141	86	Si Woo Kim	90.24	164	148
4	142	16	Brandon Wu	90.23	133	120
4	143	185	Kevin Kisner	90	90	81
4	143	147	Kevin Tway	90	70	63
4	145	48	Joseph Bramlett	89.93	149	134
4	145	50	Nico Echavarria	89.93	139	125
4	147	NA	Daniel Berger	89.92	119	107
4	148	1	Keegan Bradley	89.76	127	114
4	149	NA	Chan Kim	89.7	165	148
4	150	5	Sam Burns	89.6	125	112
4	151	NA	Rafael Campos	89.58	96	86
4	152	NA	Matthieu Pavon	89.57	115	103
4	153	106	Rickie Fowler	89.44	142	127
4	154	175	David Lipsky	89.42	104	93
4	155	NA	Ludvig Åberg	89.29	112	100
4	155	94	Kevin Yu	89.29	112	100
4	157	47	Byeong Hun An	88.99	109	97
4	158	NA	Bud Cauley	88.89	108	96
4	158	71	Robby Shelton	88.89	126	112
4	160	78	Tyson Alexander	88.7	115	102
4	161	85	Taylor Montgomery	88.66	97	86
4	162	37	Ryan Brehm	88.64	88	78
4	163	124	Hideki Matsuyama	88.52	122	108
4	164	NA	Blaine Hale, Jr.	88.46	52	46
4	165	115	Alex Smalley	88.33	120	106
4	166	83	Patton Kizzire	88.24	102	90
4	167	NA	Ben Kohles	88.19	127	112
4	168	NA	Wesley Bryan	88.1	84	74
4	169	145	Tony Finau	88.07	109	96
4	170	NA	Raul Pereda	88.06	67	59
4	171	180	Callum Tarren	88.03	117	103
4	172	110	Stephan Jaeger	87.9	124	109
4	173	189	Shane Lowry	87.5	88	77
4	174	182	Erik van Rooyen	87.31	134	117
4	175	167	Webb Simpson	86.67	120	104
4	176	157	Cameron Young	86.55	119	103
4	177	192	Ryan Moore	86.41	103	89
4	178	NA	Tom Whitney	86.27	102	88
4	179	NA	Josh Teater	86.02	93	80
4	180	147	Ryan Palmer	85.53	76	65
4	181	4	Nate Lashley	85.48	124	106
4	182	29	Chris Kirk	85	120	102
4	183	NA	Jhonattan Vegas	84.68	111	94
4	184	NA	Alejandro Tosti	81.58	114	93
3	1	1	Sam Burns	100	696	696
3	1	NA	Jake Knapp	100	768	768
3	1	1	Collin Morikawa	100	717	717
3	1	69	Henrik Norlander	100	551	551
3	1	46	Kevin Tway	100	524	524
3	1	NA	Sami Valimaki	100	605	605
3	7	172	Doug Ghim	99.89	888	887
3	8	NA	Ben Silverman	99.87	765	764
3	8	68	Carson Young	99.87	770	769
3	10	NA	Adrien Dumont de Chassart	99.86	705	704
3	10	52	Rickie Fowler	99.86	737	736
3	10	82	Billy Horschel	99.86	728	727
3	10	1	Matt NeSmith	99.86	706	705
3	10	1	Xander Schauffele	99.86	735	734
3	10	100	Sepp Straka	99.86	739	738
3	16	NA	Max Greyserman	99.85	668	667
3	16	168	Russell Henley	99.85	688	687
3	16	1	Nate Lashley	99.85	675	674
3	19	58	Jason Day	99.84	620	619
3	19	104	Tyler Duncan	99.84	642	641
3	19	121	Chesson Hadley	99.84	641	640
3	19	193	Troy Merritt	99.84	644	643
3	23	NA	Nicolai Højgaard	99.8	509	508
3	23	87	Patrick Rodgers	99.8	1003	1001
3	25	NA	Rafael Campos	99.79	483	482
3	25	121	Taylor Montgomery	99.79	475	474
3	27	1	Kevin Chappell	99.78	455	454
3	28	65	Mackenzie Hughes	99.77	866	864
3	28	43	Si Woo Kim	99.77	865	863
3	28	37	Denny McCarthy	99.77	857	855
3	28	37	Aaron Rai	99.77	857	855
3	32	181	Justin Lower	99.76	850	848
3	32	58	Nick Taylor	99.76	823	821
3	32	1	Martin Trainer	99.76	418	417
3	35	54	Keith Mitchell	99.75	806	804
3	36	46	Chris Kirk	99.73	753	751
3	37	NA	Mac Meissner	99.72	706	704
3	38	161	Hayden Buckley	99.71	682	680
3	38	NA	Robert MacIntyre	99.71	692	690
3	38	85	Rory McIlroy	99.71	691	689
3	38	149	Alex Noren	99.71	700	698
3	38	NA	Victor Perez	99.71	693	691
3	38	176	Adam Scott	99.71	678	676
3	38	1	Brandon Wu	99.71	700	698
3	45	43	Eric Cole	99.7	1005	1002
3	45	79	Matt Fitzpatrick	99.7	656	654
3	47	137	Callum Tarren	99.69	653	651
3	48	NA	Jacob Bridgeman	99.68	628	626
3	48	NA	Patrick Fishburn	99.68	618	616
3	50	151	Ben Taylor	99.67	609	607
3	50	99	Brendon Todd	99.67	919	916
3	52	NA	Trace Crowe	99.66	580	578
3	52	1	Sahith Theegala	99.66	881	878
3	52	NA	Vince Whaley	99.66	596	594
3	55	88	Akshay Bhatia	99.64	844	841
3	55	NA	Parker Coody	99.64	556	554
3	55	43	Harris English	99.64	822	819
3	58	46	Christiaan Bezuidenhout	99.62	784	781
3	58	166	Cameron Champ	99.62	530	528
3	58	NA	Chandler Phillips	99.62	781	778
3	61	96	Adam Hadwin	99.61	774	771
3	61	NA	Chan Kim	99.61	762	759
3	61	1	Taylor Pendrith	99.61	764	761
3	61	54	Chad Ramey	99.61	761	758
3	65	37	Ben Griffin	99.6	1011	1007
3	66	176	Erik Barnes	99.59	490	488
3	66	1	Lee Hodges	99.59	965	961
3	66	154	Tom Hoge	99.59	969	965
3	66	143	Max Homa	99.59	728	725
3	66	104	Matt Kuchar	99.59	723	720
3	71	100	Seamus Power	99.58	946	942
3	72	NA	Daniel Berger	99.57	690	687
3	73	46	Scottie Scheffler	99.56	682	679
3	73	151	Davis Thompson	99.56	902	898
3	75	156	David Lipsky	99.55	674	671
3	76	109	Tyson Alexander	99.54	655	652
3	76	NA	Pierceson Coody	99.54	649	646
3	76	140	Austin Eckroat	99.54	879	875
3	79	NA	Joe Highsmith	99.53	634	631
3	79	1	Maverick McNealy	99.53	859	855
3	79	131	Sam Stevens	99.53	853	849
3	79	NA	Josh Teater	99.53	427	425
3	79	109	Matt Wallace	99.53	634	631
3	84	1	Tony Finau	99.52	836	832
3	84	140	Nick Hardy	99.52	832	828
3	84	NA	C.T. Pan	99.52	619	616
3	87	1	Patrick Cantlay	99.51	616	613
3	87	159	Stephan Jaeger	99.51	824	820
3	89	160	Zac Blair	99.5	797	793
3	89	123	Greyson Sigg	99.5	794	790
3	89	113	Gary Woodland	99.5	802	798
3	92	1	Mark Hubbard	99.49	973	968
3	92	145	Andrew Putnam	99.49	788	784
3	92	69	Cameron Young	99.49	789	785
3	95	NA	Ryo Hisatsune	99.48	762	758
3	95	NA	Raul Pereda	99.48	382	380
3	95	90	Erik van Rooyen	99.48	762	758
3	98	65	Harry Hall	99.47	756	752
3	99	58	Viktor Hovland	99.46	559	556
3	99	171	Luke List	99.46	742	738
3	99	158	Justin Rose	99.46	560	557
3	102	140	Brian Harman	99.43	871	866
3	102	88	Garrick Higgo	99.43	701	697
3	102	69	Shane Lowry	99.43	698	694
3	105	146	Justin Thomas	99.42	689	685
3	106	NA	Min Woo Lee	99.41	677	673
3	107	NA	Paul Barjon	99.39	492	489
3	107	129	Joel Dahmen	99.39	822	817
3	107	92	Taylor Moore	99.39	982	976
3	110	72	Aaron Baddeley	99.38	643	639
3	110	1	Wyndham Clark	99.38	650	646
3	110	NA	Wilson Furr	99.38	485	482
3	113	125	Chez Reavie	99.37	632	628
3	114	NA	Jorge Campillo	99.36	467	464
3	114	191	Cam Davis	99.36	785	780
3	114	1	Kurt Kitayama	99.36	786	781
3	114	72	Martin Laird	99.36	623	619
3	118	79	Brice Garnett	99.35	463	460
3	119	113	Zach Johnson	99.34	455	452
3	120	76	Nico Echavarria	99.33	751	746
3	120	NA	Thorbjørn Olesen	99.33	448	445
3	122	NA	Ludvig Åberg	99.32	735	730
3	122	197	Lucas Glover	99.32	878	872
3	122	76	Andrew Novak	99.32	886	880
3	125	NA	Bud Cauley	99.31	580	576
3	125	NA	Kevin Dougherty	99.31	578	574
3	125	76	Tommy Fleetwood	99.31	729	724
3	125	123	K.H. Lee	99.31	725	720
3	129	NA	Blaine Hale, Jr.	99.3	429	426
3	129	146	Peter Malnati	99.3	711	706
3	129	37	Adam Schenk	99.3	860	854
3	129	180	Jordan Spieth	99.3	719	714
3	133	NA	Chris Gotterup	99.29	705	700
3	133	154	J.J. Spaun	99.29	847	841
3	133	195	Adam Svensson	99.29	1121	1113
3	136	65	Ryan Palmer	99.28	415	412
3	136	NA	Roger Sloan	99.28	556	552
3	136	NA	Brandt Snedeker	99.28	553	549
3	139	106	Thomas Detry	99.27	688	683
3	140	117	Ryan Brehm	99.26	537	533
3	140	131	S.H. Kim	99.26	940	933
3	140	106	Tom Kim	99.26	810	804
3	140	176	Alex Smalley	99.26	679	674
3	140	NA	Will Zalatoris	99.26	679	674
3	145	NA	Nick Dunlap	99.23	648	643
3	145	1	Sam Ryder	99.23	646	641
3	147	NA	Wesley Bryan	99.21	379	376
3	147	NA	Rico Hoey	99.21	756	750
3	149	NA	David Skinns	99.2	751	745
3	150	81	Byeong Hun An	99.19	741	735
3	150	146	Beau Hossler	99.19	869	862
3	150	95	J.T. Poston	99.19	868	861
3	153	37	Emiliano Grillo	99.17	842	835
3	154	58	Michael Kim	99.15	703	697
3	154	1	Patton Kizzire	99.15	591	586
3	154	NA	Jhonattan Vegas	99.15	702	696
3	157	NA	Hayden Springer	99.13	577	572
3	158	58	Keegan Bradley	99.12	791	784
3	158	82	Charley Hoffman	99.12	682	676
3	158	NA	Matthieu Pavon	99.12	571	566
3	158	100	Matti Schmid	99.12	680	674
3	162	109	Dylan Wu	99.11	784	777
3	163	179	Vincent Norrman	99.1	558	553
3	163	54	Austin Smotherman	99.1	445	441
3	165	NA	Ryan Fox	99.08	763	756
3	165	82	Justin Suh	99.08	653	647
3	167	90	Sungjae Im	99.07	856	848
3	167	46	Davis Riley	99.07	749	742
3	169	162	Robby Shelton	99.06	744	737
3	170	1	Kevin Kisner	99.05	527	522
3	170	NA	Ryan McCormick	99.05	524	519
3	172	NA	Ben Kohles	99.02	819	811
3	173	135	Carl Yuan	99.01	606	600
3	174	NA	Alejandro Tosti	99	700	693
3	175	54	Corey Conners	98.96	865	856
3	176	137	Ryan Moore	98.95	763	755
3	177	128	Webb Simpson	98.9	546	540
3	178	NA	Lanto Griffin	98.88	626	619
3	179	184	Kevin Yu	98.83	769	760
3	180	NA	Tom Whitney	98.78	575	568
3	181	172	Joseph Bramlett	98.61	793	782
3	182	116	Kevin Streelman	98.6	642	633
3	183	NA	Camilo Villegas	98.42	507	499
3	184	186	Hideki Matsuyama	98.3	706	694
